Package Name,Severity,Installed Version,Fixed Version,Description,CVE ID,Source
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnwifi: iwlwifi: mvm: pause TCM when the firmware is stoppednnNot doing so will make us send a host command to the transport while thenfirmware is not alive which will trigger a WARNING.nnbad state = 0nWARNING: CPU: 2 PID: 17434 at drivers/net/wireless/intel/iwlwifi/iwl-trans.c:115 iwl_trans_send_cmd+0x1cb/0x1e0 [iwlwifi]nRIP: 0010:iwl_trans_send_cmd+0x1cb/0x1e0 [iwlwifi]nCall Trace:n <TASK>n iwl_mvm_send_cmd+0x40/0xc0 [iwlmvm]n iwl_mvm_config_scan+0x198/0x260 [iwlmvm]n iwl_mvm_recalc_tcm+0x730/0x11d0 [iwlmvm]n iwl_mvm_tcm_work+0x1d/0x30 [iwlmvm]n process_one_work+0x29e/0x640n worker_thread+0x2df/0x690n ? rescuer_thread+0x540/0x540n kthread+0x192/0x1e0n ? set_kthread_struct+0x90/0x90n ret_from_fork+0x22/0x30,CVE-2024-47673,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnicmp: change the order of rate limitsnnICMP messages are ratelimited :nnAfter the blamed commits the two rate limiters are applied in this order:nn1) host wide ratelimit (icmp_global_allow())nn2) Per destination ratelimit (inetpeer based)nnIn order to avoid side-channels attacks we need to applynthe per destination check first.nnThis patch makes the following change :nn1) icmp_global_allow() checks if the host wide limit is reached.n But credits are not yet consumed. This is deferred to 3)nn2) The per destination limit is checked/updated.n This might add a new node in inetpeer tree.nn3) icmp_global_consume() consumes tokens if prior operations succeeded.nnThis means that host wide ratelimit is still effectivenin keeping inetpeer tree small even under DDOS.nnAs a bonus I removed icmp_global.lock as the fast pathncan use a lock-free operation.,CVE-2024-47678,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nndrm/amd/display: Skip Recompute DSC Params if no Stream on Linknn[why]nEncounter NULL pointer dereference uner mst + dsc setup.nnBUG: kernel NULL pointer dereference address: 0000000000000008n PGD 0 P4D 0n Oops: 0000 [#1] PREEMPT SMP NOPTIn CPU: 4 PID: 917 Comm: sway Not tainted 6.3.9-arch1-1 #1 124dc55df4f5272ccb409f39ef4872fc2b3376a2n Hardware name: LENOVO 20NKS01Y00/20NKS01Y00 BIOS R12ET61W(1.31 ) 07/28/2022n RIP: 0010:drm_dp_atomic_find_time_slots+0x5e/0x260 [drm_display_helper]n Code: 01 00 00 48 8b 85 60 05 00 00 48 63 80 88 00 00 00 3b 43 28 0f 8d 2e 01 00 00 48 8b 53 30 48 8d 04 80 48 8d 04 c2 48 8b 40 18 <48> 8>n RSP: 0018:ffff960cc2df77d8 EFLAGS: 00010293n RAX: 0000000000000000 RBX: ffff8afb87e81280 RCX: 0000000000000224n RDX: ffff8afb9ee37c00 RSI: ffff8afb8da1a578 RDI: ffff8afb87e81280n RBP: ffff8afb83d67000 R08: 0000000000000001 R09: ffff8afb9652f850n R10: ffff960cc2df7908 R11: 0000000000000002 R12: 0000000000000000n R13: ffff8afb8d7688a0 R14: ffff8afb8da1a578 R15: 0000000000000224n FS: 00007f4dac35ce00(0000) GS:ffff8afe30b00000(0000) knlGS:0000000000000000n CS: 0010 DS: 0000 ES: 0000 CR0: 0000000080050033n CR2: 0000000000000008 CR3: 000000010ddc6000 CR4: 00000000003506e0n Call Trace:n<TASK>n ? __die+0x23/0x70n ? page_fault_oops+0x171/0x4e0n ? plist_add+0xbe/0x100n ? exc_page_fault+0x7c/0x180n ? asm_exc_page_fault+0x26/0x30n ? drm_dp_atomic_find_time_slots+0x5e/0x260 [drm_display_helper 0e67723696438d8e02b741593dd50d80b44c2026]n ? drm_dp_atomic_find_time_slots+0x28/0x260 [drm_display_helper 0e67723696438d8e02b741593dd50d80b44c2026]n compute_mst_dsc_configs_for_link+0x2ff/0xa40 [amdgpu 62e600d2a75e9158e1cd0a243bdc8e6da040c054]n ? fill_plane_buffer_attributes+0x419/0x510 [amdgpu 62e600d2a75e9158e1cd0a243bdc8e6da040c054]n compute_mst_dsc_configs_for_state+0x1e1/0x250 [amdgpu 62e600d2a75e9158e1cd0a243bdc8e6da040c054]n amdgpu_dm_atomic_check+0xecd/0x1190 [amdgpu 62e600d2a75e9158e1cd0a243bdc8e6da040c054]n drm_atomic_check_only+0x5c5/0xa40n drm_mode_atomic_ioctl+0x76e/0xbc0nn[how]ndsc recompute should be skipped if no mode change detected on the newnrequest. If detected keep checking whether the stream is already onncurrent state or not.,CVE-2024-47683,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnf2fs: get rid of online repaire on corrupted directorynnsyzbot reports a f2fs bug as below:nnkernel BUG at fs/f2fs/inode.c:896!nRIP: 0010:f2fs_evict_inode+0x1598/0x15c0 fs/f2fs/inode.c:896nCall Trace:n evict+0x532/0x950 fs/inode.c:704n dispose_list fs/inode.c:747 [inline]n evict_inodes+0x5f9/0x690 fs/inode.c:797n generic_shutdown_super+0x9d/0x2d0 fs/super.c:627n kill_block_super+0x44/0x90 fs/super.c:1696n kill_f2fs_super+0x344/0x690 fs/f2fs/super.c:4898n deactivate_locked_super+0xc4/0x130 fs/super.c:473n cleanup_mnt+0x41f/0x4b0 fs/namespace.c:1373n task_work_run+0x24f/0x310 kernel/task_work.c:228n ptrace_notify+0x2d2/0x380 kernel/signal.c:2402n ptrace_report_syscall include/linux/ptrace.h:415 [inline]n ptrace_report_syscall_exit include/linux/ptrace.h:477 [inline]n syscall_exit_work+0xc6/0x190 kernel/entry/common.c:173n syscall_exit_to_user_mode_prepare kernel/entry/common.c:200 [inline]n __syscall_exit_to_user_mode_work kernel/entry/common.c:205 [inline]n syscall_exit_to_user_mode+0x279/0x370 kernel/entry/common.c:218n do_syscall_64+0x100/0x230 arch/x86/entry/common.c:89n entry_SYSCALL_64_after_hwframe+0x77/0x7fnRIP: 0010:f2fs_evict_inode+0x1598/0x15c0 fs/f2fs/inode.c:896nnOnline repaire on corrupted directory in f2fs_lookup() can generatendirty data/meta while racing w/ readonly remount it may leave dirtyninode after filesystem becomes readonly however checkpoint() willnskips flushing dirty inode in a state of readonly mode result innabove panic.nnLet's get rid of online repaire in f2fs_lookup() and leave the worknto fsck.f2fs.,CVE-2024-47690,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnf2fs: fix to avoid use-after-free in f2fs_stop_gc_thread()nnsyzbot reports a f2fs bug as below:nn __dump_stack lib/dump_stack.c:88 [inline]n dump_stack_lvl+0x241/0x360 lib/dump_stack.c:114n print_report+0xe8/0x550 mm/kasan/report.c:491n kasan_report+0x143/0x180 mm/kasan/report.c:601n kasan_check_range+0x282/0x290 mm/kasan/generic.c:189n instrument_atomic_read_write include/linux/instrumented.h:96 [inline]n atomic_fetch_add_relaxed include/linux/atomic/atomic-instrumented.h:252 [inline]n __refcount_add include/linux/refcount.h:184 [inline]n __refcount_inc include/linux/refcount.h:241 [inline]n refcount_inc include/linux/refcount.h:258 [inline]n get_task_struct include/linux/sched/task.h:118 [inline]n kthread_stop+0xca/0x630 kernel/kthread.c:704n f2fs_stop_gc_thread+0x65/0xb0 fs/f2fs/gc.c:210n f2fs_do_shutdown+0x192/0x540 fs/f2fs/file.c:2283n f2fs_ioc_shutdown fs/f2fs/file.c:2325 [inline]n __f2fs_ioctl+0x443a/0xbe60 fs/f2fs/file.c:4325n vfs_ioctl fs/ioctl.c:51 [inline]n __do_sys_ioctl fs/ioctl.c:907 [inline]n __se_sys_ioctl+0xfc/0x170 fs/ioctl.c:893n do_syscall_x64 arch/x86/entry/common.c:52 [inline]n do_syscall_64+0xf3/0x230 arch/x86/entry/common.c:83n entry_SYSCALL_64_after_hwframe+0x77/0x7fnnThe root cause is below race condition it may cause use-after-freenissue in sbi->gc_th pointer.nn- remountn - f2fs_remountn - f2fs_stop_gc_threadn - kfree(gc_th)ntttt- f2fs_ioc_shutdownntttt - f2fs_do_shutdownntttt - f2fs_stop_gc_threadntttt - kthread_stop(gc_th->f2fs_gc_task)n : sbi->gc_thread = NULL;nnWe will call f2fs_do_shutdown() in two paths:n- for f2fs_ioc_shutdown() path we should grab sb->s_umount semaphorenfor fixing.n- for f2fs_shutdown() path it's safe since caller has already grabbednsb->s_umount semaphore.,CVE-2024-47691,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnIB/core: Fix ib_cache_setup_one error flow cleanupnnWhen ib_cache_update return an error we exit ib_cache_setup_oneninstantly with no proper cleanup even though before this we hadnalready successfully done gid_table_setup_one that results innthe kernel WARN below.nnDo proper cleanup using gid_table_cleanup_one before returningnthe err in order to fix the issue.nnWARNING: CPU: 4 PID: 922 at drivers/infiniband/core/cache.c:806 gid_table_release_one+0x181/0x1a0nModules linked in:nCPU: 4 UID: 0 PID: 922 Comm: c_repro Not tainted 6.11.0-rc1+ #3nHardware name: QEMU Standard PC (i440FX + PIIX 1996) BIOS rel-1.13.0-0-gf21b5a4aeb02-prebuilt.qemu.org 04/01/2014nRIP: 0010:gid_table_release_one+0x181/0x1a0nCode: 44 8b 38 75 0c e8 2f cb 34 ff 4d 8b b5 28 05 00 00 e8 23 cb 34 ff 44 89 f9 89 da 4c 89 f6 48 c7 c7 d0 58 14 83 e8 4f de 21 ff <0f> 0b 4c 8b 75 30 e9 54 ff ff ff 48 8 3 c4 10 5b 5d 41 5c 41 5d 41nRSP: 0018:ffffc90002b835b0 EFLAGS: 00010286nRAX: 0000000000000000 RBX: 0000000000000000 RCX: ffffffff811c8527nRDX: 0000000000000000 RSI: ffffffff811c8534 RDI: 0000000000000001nRBP: ffff8881011b3d00 R08: ffff88810b3abe00 R09: 205d303839303631nR10: 666572207972746e R11: 72746e6520444947 R12: 0000000000000001nR13: ffff888106390000 R14: ffff8881011f2110 R15: 0000000000000001nFS: 00007fecc3b70800(0000) GS:ffff88813bd00000(0000) knlGS:0000000000000000nCS: 0010 DS: 0000 ES: 0000 CR0: 0000000080050033nCR2: 0000000020000340 CR3: 000000010435a001 CR4: 00000000003706b0nDR0: 0000000000000000 DR1: 0000000000000000 DR2: 0000000000000000nDR3: 0000000000000000 DR6: 00000000fffe0ff0 DR7: 0000000000000400nCall Trace:n <TASK>n ? show_regs+0x94/0xa0n ? __warn+0x9e/0x1c0n ? gid_table_release_one+0x181/0x1a0n ? report_bug+0x1f9/0x340n ? gid_table_release_one+0x181/0x1a0n ? handle_bug+0xa2/0x110n ? exc_invalid_op+0x31/0xa0n ? asm_exc_invalid_op+0x16/0x20n ? __warn_printk+0xc7/0x180n ? __warn_printk+0xd4/0x180n ? gid_table_release_one+0x181/0x1a0n ib_device_release+0x71/0xe0n ? __pfx_ib_device_release+0x10/0x10n device_release+0x44/0xd0n kobject_put+0x135/0x3d0n put_device+0x20/0x30n rxe_net_add+0x7d/0xa0n rxe_newlink+0xd7/0x190n nldev_newlink+0x1b0/0x2a0n ? __pfx_nldev_newlink+0x10/0x10n rdma_nl_rcv_msg+0x1ad/0x2e0n rdma_nl_rcv_skb.constprop.0+0x176/0x210n netlink_unicast+0x2de/0x400n netlink_sendmsg+0x306/0x660n __sock_sendmsg+0x110/0x120n ____sys_sendmsg+0x30e/0x390n ___sys_sendmsg+0x9b/0xf0n ? kstrtouint+0x6e/0xa0n ? kstrtouint_from_user+0x7c/0xb0n ? get_pid_task+0xb0/0xd0n ? proc_fail_nth_write+0x5b/0x140n ? __fget_light+0x9a/0x200n ? preempt_count_add+0x47/0xa0n __sys_sendmsg+0x61/0xd0n do_syscall_64+0x50/0x110n entry_SYSCALL_64_after_hwframe+0x76/0x7e,CVE-2024-47693,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnRDMA/rtrs-clt: Reset cid to con_num - 1 to stay in boundsnnIn the function init_conns() after the create_con() and create_cm() fornloop if something fails. In the cleanup for loop after the destroy tag wenaccess out of bound memory because cid is set to clt_path->s.con_num.nnThis commits resets the cid to clt_path->s.con_num - 1 to stay in boundsnin the cleanup loop later.,CVE-2024-47695,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbpf lsm: Add check for BPF LSM return valuennA bpf prog returning a positive number attached to file_alloc_securitynhook makes kernel panic.nnThis happens because file system can not filter out the positive numbernreturned by the LSM prog using IS_ERR and misinterprets this positivennumber as a file pointer.nnGiven that hook file_alloc_security never returned positive numbernbefore the introduction of BPF LSM and other BPF LSM hooks maynencounter similar issues this patch adds LSM return value checknin verifier to ensure no unexpected value is returned.,CVE-2024-47703,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nndrm/amd/display: Check link_res->hpo_dp_link_enc before using itnn[WHAT & HOW]nFunctions dp_enable_link_phy and dp_disable_link_phy can pass link_resnwithout initializing hpo_dp_link_enc and it is necessary to check fornnull before dereferencing.nnThis fixes 2 FORWARD_NULL issues reported by Coverity.,CVE-2024-47704,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nndrm/amd/display: Add null check for set_output_gamma in dcn30_set_output_transfer_funcnnThis commit adds a null check for the set_output_gamma function pointernin the dcn30_set_output_transfer_func function. Previouslynset_output_gamma was being checked for nullity at line 386 but then itnwas being dereferenced without any nullity check at line 401. Thisncould potentially lead to a null pointer dereference error ifnset_output_gamma is indeed null.nnTo fix this we now ensure that set_output_gamma is not null beforendereferencing it. We do this by adding a nullity check fornset_output_gamma before the call to set_output_gamma at line 401. Ifnset_output_gamma is null we log an error message and do not call thenfunction.nnThis fix prevents a potential null pointer dereference error.nndrivers/gpu/drm/amd/amdgpu/../display/dc/hwss/dcn30/dcn30_hwseq.c:401 dcn30_set_output_transfer_func()nerror: we previously assumed 'mpc->funcs->set_output_gamma' could be null (see line 386)nndrivers/gpu/drm/amd/amdgpu/../display/dc/hwss/dcn30/dcn30_hwseq.cn 373 bool dcn30_set_output_transfer_func(struct dc *dcn 374 struct pipe_ctx *pipe_ctxn 375 const struct dc_stream_state *stream)n 376 {n 377 int mpcc_id = pipe_ctx->plane_res.hubp->inst;n 378 struct mpc *mpc = pipe_ctx->stream_res.opp->ctx->dc->res_pool->mpc;n 379 const struct pwl_params *params = NULL;n 380 bool ret = false;n 381n 382 /bin /boot /config /dev /etc /home /lib /media /mnt /opt /proc /root /run /sbin /shared /srv /sys /tmp /usr /utils /var program OGAM or 3DLUT only for the top pipe*/n 383 if (pipe_ctx->top_pipe == NULL) {n 384 /*program rmu shaper and 3dlut in MPC*/n 385 ret = dcn30_set_mpc_shaper_3dlut(pipe_ctx stream);n 386 if (ret == false && mpc->funcs->set_output_gamma) {n ^^^^^^^^^^^^^^^^^^^^^^^^^^^^ If this is NULLnn 387 if (stream->out_transfer_func.type == TF_TYPE_HWPWL)n 388 params = &stream->out_transfer_func.pwl;n 389 else if (pipe_ctx->stream->out_transfer_func.type ==n 390 TF_TYPE_DISTRIBUTED_POINTS &&n 391 cm3_helper_translate_curve_to_hw_format(n 392 &stream->out_transfer_funcn 393 &mpc->blender_params false))n 394 params = &mpc->blender_params;n 395 /bin /boot /config /dev /etc /home /lib /media /mnt /opt /proc /root /run /sbin /shared /srv /sys /tmp /usr /utils /var there are no ROM LUTs in OUTGAM */n 396 if (stream->out_transfer_func.type == TF_TYPE_PREDEFINED)n 397 BREAK_TO_DEBUGGER();n 398 }n 399 }n 400n--> 401 mpc->funcs->set_output_gamma(mpc mpcc_id params);n ^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Then it will crashnn 402 return ret;n 403 },CVE-2024-47720,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnf2fs: fix to wait dio completionnnIt should wait all existing dio write IOs before block removalnotherwise previous direct write IO may overwrite data in thenblock which may be reused by other inode.,CVE-2024-47726,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbpf: Zero former ARG_PTR_TO_{LONGINT} args in case of errornnFor all non-tracing helpers which formerly had ARG_PTR_TO_{LONGINT} as inputnarguments zero the value for the case of an error as otherwise it could leaknmemory. For tracing it is not needed given CAP_PERFMON can already read allnkernel memory anyway hence bpf_get_func_arg() and bpf_get_func_ret() is skippednin here.nnAlso the MTU helpers mtu_len pointer value is being written but also read.nTechnically the MEM_UNINIT should not be there in order to always force init.nRemoving MEM_UNINIT needs more verifier rework though: MEM_UNINIT right nownimplies two things actually: i) write into memory ii) memory does not havento be initialized. If we lift MEM_UNINIT it then becomes: i) read into memorynii) memory must be initialized. This means that for bpf_*_check_mtu() we'renreadding the issue we're trying to fix that is it would then be able tonwrite back into things like .rodata BPF maps. Follow-up work will rework thenMEM_UNINIT semantics such that the intent can be better expressed. For nownjust clear the *mtu_len on error path which can be lifted later again.,CVE-2024-47728,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nncrypto: hisilicon/qm - inject error before stopping queuennThe master ooo cannot be completely closed when thenaccelerator core reports memory error. Therefore the drivernneeds to inject the qm error to close the master ooo. Currentlynthe qm error is injected after stopping queue memory may benreleased immediately after stopping queue causing the device tonaccess the released memory. Therefore error is injected to close masternooo before stopping queue to ensure that the device does not accessnthe released memory.,CVE-2024-47730,tykio/tyk-plugin-compiler
linux-libc-dev,LOW,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnwifi: mac80211: don't use rate mask for offchannel TX eithernnLike the commit ab9177d83c04 (wifi: mac80211: don't use rate mask fornscanning) ignore incorrect settings to avoid no supported rate warningnreported by syzbot.nnThe syzbot did bisect and found cause is commit 9df66d5b9f45 (cfg80211:nfix default HE tx bitrate mask in 2G band) which however correctsnbitmask of HE MCS and recognizes correctly settings of empty legacy ratenplus HE MCS rate instead of returning -EINVAL.nnAs suggestions [1] follow the change of SCAN TX to consider this case ofnoffchannel TX as well.nn[1] https://lore.kernel.org/linux-wireless/6ab2dc9c3afe753ca6fdcdd1421e7a1f47e87b84.camel@sipsolutions.net/T/#m2ac2a6d2be06a37c9c47a3d8a44b4f647ed4f024,CVE-2024-47738,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnmm: call the security_mmap_file() LSM hook in remap_file_pages()nnThe remap_file_pages syscall handler calls do_mmap() directly whichndoesn't contain the LSM security check. And if the process has callednpersonality(READ_IMPLIES_EXEC) before and remap_file_pages() is called fornRW pages this will actually result in remapping the pages to RWXnbypassing a W^X policy enforced by SELinux.nnSo we should check prot by security_mmap_file LSM hook in thenremap_file_pages syscall handler before do_mmap() is called. Otherwise itnpotentially permits an attacker to bypass a W^X policy enforced bynSELinux.nnThe bypass is similar to CVE-2016-10044 which bypass the same thing vianAIO and can be found in [1].nnThe PoC:nn$ cat > test.cnnint main(void) {ntsize_t pagesz = sysconf(_SC_PAGE_SIZE);ntint mfd = syscall(SYS_memfd_create test 0);ntconst char *buf = mmap(NULL 4 output.log scan_tyk_dockerimages.sh vulnerabilities.csv pagesz PROT_READ | PROT_WRITEnttMAP_SHARED mfd 0);ntunsigned int old = syscall(SYS_personality 0xffffffff);ntsyscall(SYS_personality READ_IMPLIES_EXEC | old);ntsyscall(SYS_remap_file_pages buf pagesz 0 2 0);ntsyscall(SYS_personality old);nt// show the RWX page exists even if W^X policy is enforcedntint fd = open(/proc/self/maps O_RDONLY);ntunsigned char buf2[1024];ntwhile (1) {nttint ret = read(fd buf2 1024);nttif (ret <= 0) break;nttwrite(1 buf2 ret);nt}ntclose(fd);n}nn$ gcc test.c -o testn$ ./test | grep rwxn7f1836c34000-7f1836c35000 rwxs 00002000 00:01 2050 /memfd:test (deleted)nn[PM: subject line tweaks],CVE-2024-47745,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnnet: seeq: Fix use after free vulnerability in ether3 Driver Due to Race ConditionnnIn the ether3_probe function a timer is initialized with a callbacknfunction ether3_ledoff bound to &prev(dev)->timer. Once the timer isnstarted there is a risk of a race condition if the module or devicenis removed triggering the ether3_remove function to perform cleanup.nThe sequence of operations that may lead to a UAF bug is as follows:nnCPU0 CPU1nn | ether3_ledoffnether3_remove |n free_netdev(dev); |n put_devic |n kfree(dev); |n | ether3_outw(priv(dev)->regs.config2 |= CFG2_CTRLO REG_CONFIG2);n | // use devnnFix it by ensuring that the timer is canceled before proceeding withnthe cleanup in ether3_remove.,CVE-2024-47747,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbpf: Prevent tailcall infinite loop caused by freplacennThere is a potential infinite loop issue that can occur when using ancombination of tail calls and freplace.nnIn an upcoming selftest the attach target for entry_freplace ofntailcall_freplace.c is subprog_tc of tc_bpf2bpf.c while the tail call innentry_freplace leads to entry_tc. This results in an infinite loop:nnentry_tc -> subprog_tc -> entry_freplace --tailcall-> entry_tc.nnThe problem arises because the tail_call_cnt in entry_freplace resets tonzero each time entry_freplace is executed causing the tail call mechanismnto never terminate eventually leading to a kernel panic.nnTo fix this issue the solution is twofold:nn1. Prevent updating a program extended by an freplace program to an prog_array map.n2. Prevent extending a program that is already part of a prog_array mapn with an freplace program.nnThis ensures that:nn* If a program or its subprogram has been extended by an freplace programn it can no longer be updated to a prog_array map.n* If a program has been added to a prog_array map neither it nor itsn subprograms can be extended by an freplace program.nnMoreover an extension program should not be tailcalled. As such returnn-EINVAL if the program has a type of BPF_PROG_TYPE_EXT when adding it to anprog_array map.nnAdditionally fix a minor code style issue by replacing eight spaces with antab for proper formatting.,CVE-2024-47794,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nndlm: fix possible lkb_resource null dereferencennThis patch fixes a possible null pointer dereference when this function isncalled from request_lock() as lkb->lkb_resource is not assigned yetnonly after validate_lock_args() by calling attach_lkb(). Another issuenis that a resource name could be a non printable bytearray and we cannotnassume to be ASCII coded.nnThe log functionality is probably never being hit when DLM is used innnormal way and no debug logging is enabled. The null pointer dereferencencan only occur on a new created lkb that does not have the resourcenassigned yet it probably never hits the null pointer dereference but wenshould be sure that other changes might not change this behaviour and wenactually can hit the mentioned null pointer dereference.nnIn this patch we just drop the printout of the resource name the lkb idnis enough to make a possible connection to a resource name if thisnexists.,CVE-2024-47809,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbtrfs: don't take dev_replace rwsem on task already holding itnnRunning fstests btrfs/011 with MKFS_OPTIONS=-O rst to force the usage ofnthe RAID stripe-tree we get the following splat from lockdep:nn BTRFS info (device sdd): dev_replace from /dev/sdd (devid 1) to /dev/sdb startednn ============================================n WARNING: possible recursive locking detectedn 6.11.0-rc3-btrfs-for-next #599 Not taintedn --------------------------------------------n btrfs/2326 is trying to acquire lock:n ffff88810f215c98 (&fs_info->dev_replace.rwsem){++++}-{3:3} at: btrfs_map_block+0x39f/0x2250nn but task is already holding lock:n ffff88810f215c98 (&fs_info->dev_replace.rwsem){++++}-{3:3} at: btrfs_map_block+0x39f/0x2250nn other info that might help us debug this:n Possible unsafe locking scenario:nn CPU0n ----n lock(&fs_info->dev_replace.rwsem);n lock(&fs_info->dev_replace.rwsem);nn output.log scan_tyk_dockerimages.sh vulnerabilities.csv DEADLOCK ***nn May be due to missing lock nesting notationnn 1 lock held by btrfs/2326:n #0: ffff88810f215c98 (&fs_info->dev_replace.rwsem){++++}-{3:3} at: btrfs_map_block+0x39f/0x2250nn stack backtrace:n CPU: 1 UID: 0 PID: 2326 Comm: btrfs Not tainted 6.11.0-rc3-btrfs-for-next #599n Hardware name: Bochs Bochs BIOS Bochs 01/01/2011n Call Trace:n <TASK>n dump_stack_lvl+0x5b/0x80n __lock_acquire+0x2798/0x69d0n ? __pfx___lock_acquire+0x10/0x10n ? __pfx___lock_acquire+0x10/0x10n lock_acquire+0x19d/0x4a0n ? btrfs_map_block+0x39f/0x2250n ? __pfx_lock_acquire+0x10/0x10n ? find_held_lock+0x2d/0x110n ? lock_is_held_type+0x8f/0x100n down_read+0x8e/0x440n ? btrfs_map_block+0x39f/0x2250n ? __pfx_down_read+0x10/0x10n ? do_raw_read_unlock+0x44/0x70n ? _raw_read_unlock+0x23/0x40n btrfs_map_block+0x39f/0x2250n ? btrfs_dev_replace_by_ioctl+0xd69/0x1d00n ? btrfs_bio_counter_inc_blocked+0xd9/0x2e0n ? __kasan_slab_alloc+0x6e/0x70n ? __pfx_btrfs_map_block+0x10/0x10n ? __pfx_btrfs_bio_counter_inc_blocked+0x10/0x10n ? kmem_cache_alloc_noprof+0x1f2/0x300n ? mempool_alloc_noprof+0xed/0x2b0n btrfs_submit_chunk+0x28d/0x17e0n ? __pfx_btrfs_submit_chunk+0x10/0x10n ? bvec_alloc+0xd7/0x1b0n ? bio_add_folio+0x171/0x270n ? __pfx_bio_add_folio+0x10/0x10n ? __kasan_check_read+0x20/0x20n btrfs_submit_bio+0x37/0x80n read_extent_buffer_pages+0x3df/0x6c0n btrfs_read_extent_buffer+0x13e/0x5f0n read_tree_block+0x81/0xe0n read_block_for_search+0x4bd/0x7a0n ? __pfx_read_block_for_search+0x10/0x10n btrfs_search_slot+0x78d/0x2720n ? __pfx_btrfs_search_slot+0x10/0x10n ? lock_is_held_type+0x8f/0x100n ? kasan_save_track+0x14/0x30n ? __kasan_slab_alloc+0x6e/0x70n ? kmem_cache_alloc_noprof+0x1f2/0x300n btrfs_get_raid_extent_offset+0x181/0x820n ? __pfx_lock_acquire+0x10/0x10n ? __pfx_btrfs_get_raid_extent_offset+0x10/0x10n ? down_read+0x194/0x440n ? __pfx_down_read+0x10/0x10n ? do_raw_read_unlock+0x44/0x70n ? _raw_read_unlock+0x23/0x40n btrfs_map_block+0x5b5/0x2250n ? __pfx_btrfs_map_block+0x10/0x10n scrub_submit_initial_read+0x8fe/0x11b0n ? __pfx_scrub_submit_initial_read+0x10/0x10n submit_initial_group_read+0x161/0x3a0n ? lock_release+0x20e/0x710n ? __pfx_submit_initial_group_read+0x10/0x10n ? __pfx_lock_release+0x10/0x10n scrub_simple_mirror.isra.0+0x3eb/0x580n scrub_stripe+0xe4d/0x1440n ? lock_release+0x20e/0x710n ? __pfx_scrub_stripe+0x10/0x10n ? __pfx_lock_release+0x10/0x10n ? do_raw_read_unlock+0x44/0x70n ? _raw_read_unlock+0x23/0x40n scrub_chunk+0x257/0x4a0n scrub_enumerate_chunks+0x64c/0xf70n ? __mutex_unlock_slowpath+0x147/0x5f0n ? __pfx_scrub_enumerate_chunks+0x10/0x10n ? bit_wait_timeout+0xb0/0x170n ? __up_read+0x189/0x700n ? scrub_workers_get+0x231/0x300n ? up_write+0x490/0x4f0n btrfs_scrub_dev+0x52e/0xcd0n ? create_pending_snapshots+0x230/0x250n ? __pfx_btrfs_scrub_dev+0x10/0x10n btrfs_dev_replace_by_ioctl+0xd69/0x1d00n ? lock_acquire+0x19d/0x4a0n ? __pfx_btrfs_dev_replace_by_ioctl+0x10/0x10n ?n---truncated---,CVE-2024-48875,tykio/tyk-plugin-compiler
